saldo_movimentacao,categoria,grau_instrucao,idade,horas_contratuais,raca_cor,sexo,tipo_movimentacao,tipo_deficiencia,salario_mensal,indicador_aprendiz
-1,101,7,41,48.0,1,1,31,0,1605.0,0
-1,101,7,30,44.0,6,1,31,0,1302.0,0
-1,101,7,22,44.0,2,3,31,0,1302.0,0
-1,101,7,27,44.0,3,3,31,0,1302.0,0
-1,111,7,22,56.0,3,1,31,0,1657.6,0
-1,101,7,41,42.0,3,3,31,0,1302.0,0
-1,101,6,26,44.0,2,3,31,0,1245.0,0
-1,101,7,20,44.0,6,1,31,0,1302.0,0
-1,101,4,23,44.0,6,1,31,0,1574.91,0
-1,101,7,27,36.0,3,3,31,0,1065.6,0
-1,101,4,30,44.0,6,1,31,0,1302.0,0
-1,101,7,42,44.0,3,3,31,0,1302.0,0
-1,101,7,26,44.0,1,1,31,0,1302.0,0
-1,101,5,30,44.0,6,1,31,0,1912.99,0
-1,101,8,32,44.0,3,1,31,0,3134.34,0
-1,101,7,22,44.0,6,3,31,0,1302.0,0
-1,101,7,26,44.0,6,3,40,0,1302.0,0
-1,101,7,24,44.0,6,1,40,0,1600.0,0
-1,101,7,32,44.0,6,3,40,0,1302.0,0
-1,101,7,24,44.0,6,3,40,0,1302.0,0
-1,101,7,24,24.0,3,3,40,0,710.4,0
-1,101,7,26,44.0,2,1,40,0,1302.0,0
-1,101,6,34,36.0,1,1,43,0,1302.0,0
-1,101,6,47,44.0,3,3,43,0,1302.0,0
-1,101,7,32,44.0,6,3,43,0,1302.0,0
-1,101,7,18,44.0,3,1,43,0,1302.0,0
-1,101,7,25,44.0,6,3,43,0,1302.0,0
-1,101,7,54,44.0,3,3,43,0,1302.0,0
-1,101,7,48,44.0,1,1,43,0,1399.25,0
-1,101,7,21,44.0,6,1,43,0,1302.0,0
-1,101,7,28,44.0,6,1,43,0,1302.0,0
1,101,7,30,44.0,6,3,97,0,1302.0,0
1,111,7,33,40.0,1,3,97,0,1184.0,0
1,101,7,41,44.0,6,1,97,0,1779.82,0
1,101,7,30,44.0,3,1,97,0,1302.0,0
1,101,7,26,44.0,3,1,97,0,1302.0,0
1,101,7,19,44.0,6,1,97,0,1302.0,0
1,101,7,37,44.0,6,3,97,0,1302.0,0
1,101,7,33,44.0,6,1,97,0,1302.0,0
1,101,9,31,44.0,3,3,97,0,3000.0,0
1,101,7,26,44.0,6,3,97,0,1302.0,0
1,101,7,41,44.0,6,1,97,0,1302.0,0
1,101,7,21,44.0,3,3,97,0,1302.0,0
1,101,7,22,50.0,3,1,97,0,1302.0,0
1,101,7,39,44.0,3,3,97,0,1320.0,0
1,101,7,33,44.0,6,1,97,0,1344.23,0
1,101,7,32,44.0,3,3,97,0,1302.0,0
1,101,7,40,44.0,6,1,97,0,1400.0,0
1,101,7,47,44.0,3,1,97,0,1615.65,0
1,101,7,25,44.0,1,1,97,0,1302.0,0
1,101,7,37,44.0,1,3,97,0,1376.0,0
1,101,7,26,36.0,3,3,97,0,1065.6,0
1,101,7,31,44.0,6,1,97,0,1302.0,0
1,101,7,26,36.0,1,1,97,0,1302.0,0
1,101,7,27,44.0,2,3,97,0,1302.0,0
1,101,7,38,46.0,6,3,97,0,1544.35,0
1,101,6,44,44.0,3,1,97,0,1302.79,0
1,101,7,18,44.0,6,1,97,0,1302.0,0
1,101,7,47,44.0,3,3,97,0,1302.0,0
1,101,7,38,36.0,6,3,97,0,1350.0,0
1,111,7,22,40.0,1,3,97,0,1184.0,0
1,101,7,33,44.0,3,1,97,0,1302.0,0
1,101,7,32,44.0,6,3,97,0,1302.0,0
1,101,7,18,45.0,1,1,97,0,1302.0,0
1,101,7,22,44.0,6,1,97,0,1302.0,0
1,101,7,19,24.0,3,3,97,0,710.4,0
1,101,7,24,44.0,3,3,97,0,1302.0,0
1,101,7,32,44.0,6,1,97,0,1400.0,0
1,101,7,27,44.0,6,3,97,0,1302.0,0
1,101,5,27,48.0,1,1,97,0,1302.0,0
1,103,7,19,20.0,2,1,97,0,592.0,1
-1,101,7,32,44.0,3,1,31,0,1320.0,0
-1,101,5,28,33.0,2,3,31,0,2234.92,0
-1,101,9,29,44.0,3,1,31,0,2400.0,0
-1,101,9,50,44.0,1,1,31,0,1972.07,0
-1,101,7,25,44.0,3,1,31,0,1375.0,0
-1,101,7,24,44.0,3,1,31,0,2000.0,0
-1,101,7,25,44.0,6,1,31,0,1310.0,0
-1,101,8,42,44.0,3,1,31,0,5114.5,0
-1,101,9,30,44.0,3,3,40,0,2000.0,0
-1,101,8,24,44.0,3,1,40,0,1302.0,0
1,101,8,41,36.0,1,3,97,0,274428.0,0
1,101,9,26,40.0,3,1,97,0,1992.0,0
1,101,8,24,44.0,1,1,97,0,2551.85,0
1,101,7,36,44.0,3,3,97,0,1500.0,0
1,101,7,24,44.0,6,1,97,0,1310.0,0
1,101,5,57,36.0,2,1,97,0,1357.44,0
1,101,7,48,40.0,3,1,97,0,1302.0,0
1,101,7,56,44.0,1,1,97,0,1381.38,0
1,101,8,29,36.0,3,3,97,0,1330.0,0
-1,103,6,19,36.0,3,1,31,0,1278.33,1
1,101,7,25,45.0,3,3,97,0,1450.0,0
1,101,7,25,44.0,6,3,97,0,1375.0,0
1,101,7,28,45.0,3,3,97,0,1302.0,0
-1,101,9,29,44.0,2,3,90,0,1212.99,0
-1,101,8,69,30.0,1,3,90,0,5208.0,0
-1,101,7,25,44.0,6,3,90,0,1291.7,0
-1,101,6,30,44.0,3,3,90,0,1100.92,0
-1,101,7,52,44.0,3,3,90,0,1387.67,0
-1,101,7,39,1.0,3,1,90,0,1320.0,0
-1,101,9,30,44.0,3,3,90,0,1291.7,0
-1,101,5,42,44.0,3,3,90,0,1606.73,0
-1,101,9,30,44.0,3,3,90,0,1291.7,0
-1,101,7,31,44.0,3,1,31,0,1302.0,0
-1,101,8,22,44.0,1,3,31,0,1302.0,0
-1,101,7,39,36.0,6,1,31,0,1653.71,0
-1,101,9,36,44.0,1,3,31,0,1605.0,0
-1,101,7,26,44.0,2,3,31,0,1375.0,0
-1,101,7,34,40.0,3,1,31,0,1416.79,0
-1,101,7,34,44.0,3,1,31,0,1320.0,0
-1,101,7,34,40.0,1,1,31,0,1223.37,0
-1,101,4,24,45.0,3,1,31,0,1885.62,0
-1,101,9,55,44.0,3,1,31,0,2800.0,0
-1,101,7,31,44.0,6,3,31,0,1845.48,0
-1,101,7,44,44.0,3,1,31,0,1302.0,0
-1,101,7,36,44.0,3,1,31,0,1828.47,0
-1,101,7,49,40.0,1,1,31,0,1500.0,0
-1,101,7,28,44.0,3,1,31,0,1302.0,0
-1,101,9,55,44.0,3,1,31,0,3025.0,0
-1,101,7,40,40.0,3,1,31,0,1956.16,0
-1,101,7,41,36.0,6,1,31,0,1653.71,0
-1,101,6,73,40.0,3,3,40,0,5435.52,0
-1,101,7,26,44.0,3,3,40,0,1800.0,0
-1,101,7,68,40.0,3,3,40,0,3149.67,0
-1,101,7,35,40.0,3,1,40,0,1302.0,0
-1,105,7,23,36.0,1,1,43,0,1885.62,0
-1,101,5,34,48.0,1,1,43,0,1885.62,0
-1,101,7,27,40.0,6,1,43,0,1487.56,0
-1,101,9,22,44.0,6,3,43,0,1600.0,0
1,101,7,43,48.0,6,1,97,0,2482.89,0
1,101,7,23,44.0,3,3,97,0,1370.0,0
1,101,9,38,40.0,3,3,97,0,1800.0,0
1,101,7,33,44.0,3,1,97,0,1370.0,0
1,101,9,26,42.5,3,1,97,0,1500.0,0
1,101,7,58,44.0,3,1,97,0,1302.0,0
1,101,4,28,44.0,1,1,97,0,1320.0,0
1,101,7,29,44.0,3,3,97,0,1600.0,0
1,101,7,44,48.0,6,1,97,0,2482.89,0
1,101,7,31,44.0,6,1,97,0,1375.0,0
1,101,7,36,48.0,6,3,97,0,2482.89,0
1,101,3,52,44.0,6,1,97,0,1885.62,0
1,101,7,18,44.0,3,1,97,0,1302.0,0
1,101,7,22,44.0,3,1,97,0,1302.0,0
1,101,8,21,44.0,6,1,97,0,1302.0,0
1,101,5,53,44.0,3,1,97,0,1766.88,0
1,101,9,25,44.0,6,3,97,0,3100.0,0
1,101,7,30,44.0,6,1,97,0,1885.62,0
1,101,8,25,27.0,3,1,97,0,1302.0,0
1,101,7,22,44.0,6,1,97,0,1953.0,0
1,101,2,41,44.0,3,3,97,0,1380.0,0
-1,101,7,43,44.0,3,3,90,0,1314.26,0
-1,101,9,34,44.0,6,1,90,0,3410.0,0
-1,101,7,44,44.0,3,3,90,0,1314.26,0
-1,101,7,38,44.0,3,3,90,0,1314.26,0
-1,101,7,32,40.0,1,1,31,0,1302.0,0
-1,101,7,35,44.0,3,1,31,0,1303.11,0
-1,101,7,29,44.0,6,1,31,0,1314.26,0
-1,101,7,43,40.0,3,1,31,0,1628.0,0
-1,101,7,57,44.0,3,1,31,0,1805.03,0
-1,101,7,21,44.0,3,1,31,0,1302.0,0
-1,101,9,31,40.0,1,3,31,0,2057.5,0
-1,101,7,29,44.0,3,1,31,0,1628.0,0
-1,101,7,27,36.0,3,1,31,0,1485.55,0
-1,101,7,33,40.0,3,3,31,0,1302.0,0
-1,101,7,27,44.0,6,3,31,0,1375.0,0
-1,101,6,28,44.0,3,1,31,0,1303.11,0
-1,101,7,43,44.0,1,1,31,0,1509.69,0
-1,101,7,38,44.0,6,1,31,0,1314.26,0
-1,101,8,39,44.0,3,3,31,0,1850.47,0
-1,101,7,26,44.0,6,1,31,0,1302.0,0
-1,101,6,27,44.0,6,1,31,0,1400.52,0
-1,101,7,34,44.0,3,1,31,0,1314.26,0
-1,101,7,29,44.0,3,3,31,0,1314.26,0
-1,101,7,29,44.0,6,1,31,0,1314.26,0
-1,999,7,21,,9,1,31,0,1427.85,0
-1,101,7,27,28.75,1,1,31,0,1460.18,0
-1,101,7,47,44.0,2,1,31,0,1628.0,0
-1,101,7,41,40.0,3,1,31,0,3553.38,0
-1,101,7,24,36.0,3,3,31,0,2057.5,0
-1,101,7,34,40.0,3,1,31,0,4500.0,0
-1,101,7,53,36.0,6,1,31,0,1314.26,0
-1,101,7,19,44.0,3,3,31,0,1480.19,0
-1,101,6,45,44.0,6,1,31,0,1318.57,0
-1,101,7,54,44.0,3,1,31,0,1314.26,0
-1,101,5,29,44.0,1,1,31,0,1302.0,0
-1,101,9,47,36.0,3,3,32,0,1302.0,0
-1,101,7,30,36.0,3,3,32,0,1302.0,0
-1,101,9,29,36.0,1,1,32,0,1302.0,0
-1,101,7,26,36.0,3,3,32,0,1302.0,0
-1,101,7,25,36.0,1,3,32,0,1302.0,0
-1,101,7,19,48.0,3,1,32,0,1303.11,0
-1,101,8,26,36.0,3,1,32,0,1302.0,0
-1,106,9,27,44.0,3,3,40,0,2395.8,0
-1,103,6,19,20.0,3,1,40,0,591.0,1
-1,101,7,36,44.0,3,1,40,0,1464.08,0
-1,101,9,29,44.0,6,3,40,0,2212.39,0
-1,101,7,37,43.75,6,1,40,0,2000.0,0
-1,101,7,31,42.0,3,3,40,0,1302.0,0
-1,101,4,43,44.0,3,1,40,0,1302.0,0
-1,101,7,34,44.0,6,1,40,0,1302.0,0
-1,101,7,30,45.0,3,3,40,0,1500.0,0
-1,101,7,22,36.0,3,1,40,0,1302.0,0
-1,101,7,29,44.0,3,1,40,0,1302.0,0
-1,101,5,23,44.0,6,3,43,0,1302.0,0
-1,101,7,19,44.0,3,3,43,0,1857.87,0
-1,101,9,40,43.75,1,3,43,0,7200.0,0
-1,101,7,39,40.0,4,1,43,0,1303.11,0
-1,101,7,46,40.0,3,3,43,0,1373.61,0
-1,101,7,22,44.0,3,1,43,0,1303.11,0
-1,101,7,45,44.0,3,1,43,0,1501.5,0
-1,101,5,41,48.0,3,1,43,0,1505.08,0
-1,101,7,28,40.0,1,3,43,0,1302.0,0
1,101,7,33,40.0,3,1,97,0,1375.0,0
1,101,7,29,40.0,3,1,97,0,1314.26,0
1,101,8,40,44.0,3,3,97,0,1469.66,0
1,101,4,31,40.0,3,1,97,0,1609.74,0
1,101,7,19,44.0,6,1,97,0,1387.67,0
1,101,4,58,40.0,3,3,97,0,1303.11,0
1,101,3,42,40.0,3,1,97,0,1609.74,0
1,101,7,18,44.0,6,1,97,0,1302.0,0
1,101,6,40,44.0,1,1,97,0,1754.37,0
1,101,7,53,45.0,1,3,97,0,1469.66,0
1,101,6,51,44.0,3,1,97,0,2464.31,0
1,101,7,22,44.0,6,3,97,0,1302.0,0
1,101,6,39,44.0,6,3,97,0,1387.67,0
1,101,7,44,44.0,6,1,97,0,1464.08,0
1,101,2,36,40.0,3,1,97,0,1314.26,0
1,101,9,43,36.0,1,3,97,0,1302.0,0
1,101,7,27,44.0,3,3,97,0,1534.0,0
1,101,7,23,42.0,6,1,97,0,1302.0,0
1,101,7,23,44.0,3,3,97,0,1534.0,0
1,101,5,30,44.0,6,1,97,0,2000.0,0
1,101,7,38,28.75,1,3,97,0,1460.18,0
1,101,7,28,44.0,2,1,97,0,1800.0,0
1,101,7,23,44.0,3,3,97,0,1469.66,0
1,101,7,33,44.0,6,3,97,0,4500.0,0
1,101,7,20,44.0,6,1,97,0,1818.25,0
1,101,7,35,40.0,1,3,97,0,1303.11,0
1,101,6,21,44.0,6,1,97,0,1321.11,0
1,101,7,31,44.0,3,1,97,0,1314.26,0
1,101,7,23,44.0,6,3,97,0,1387.67,0
1,101,7,23,40.0,3,3,97,0,1469.66,0
1,101,7,18,48.0,3,3,97,0,1303.11,0
1,101,8,44,45.0,1,3,97,0,3553.06,0
1,101,7,23,44.0,6,1,97,0,1396.6,0
1,101,7,42,44.0,2,1,97,0,1303.11,0
1,101,7,31,44.0,3,1,97,0,1655.29,0
1,101,2,54,40.0,3,1,97,0,1314.26,0
1,101,7,30,44.0,3,1,97,0,1535.69,0
1,101,7,26,40.0,3,1,97,0,1469.66,0
1,101,7,20,44.0,6,1,97,0,1321.11,0
1,101,7,29,44.0,6,3,97,0,1302.0,0
1,101,7,26,40.0,1,3,97,0,1469.66,0
1,101,2,39,40.0,3,1,97,0,1805.03,0
1,101,7,20,45.0,3,3,97,0,1368.02,0
1,101,7,34,36.0,6,1,97,0,1314.26,0
1,101,7,29,44.0,3,1,97,0,1302.4,0
1,101,7,32,45.0,3,1,97,0,1680.2,0
1,101,7,32,44.0,6,1,97,0,2170.46,0
1,101,6,44,44.0,6,3,97,0,1387.67,0
1,101,7,22,44.0,6,1,97,0,1375.0,0
1,101,5,32,44.0,6,1,97,0,1464.08,0
1,101,7,32,44.0,6,1,97,0,2000.0,0
1,101,2,64,40.0,3,1,97,0,1314.26,0
1,101,7,38,44.0,6,1,97,0,1302.0,0
1,101,7,33,45.0,3,1,97,0,1535.69,0
1,101,5,47,40.0,3,3,97,0,1303.11,0
1,101,4,59,40.0,3,1,97,0,1805.03,0
1,101,7,23,44.0,6,1,97,0,1463.0,0
1,101,2,40,40.0,3,1,97,0,1314.26,0
1,101,9,33,42.0,1,3,97,0,1800.0,0
1,101,7,20,44.0,6,1,97,0,1302.0,0
1,101,7,28,44.0,6,1,97,0,1464.08,0
1,101,8,23,40.0,3,1,97,0,3500.03,0
1,101,7,49,44.0,6,1,97,0,1374.09,0
1,101,7,26,40.0,3,1,97,0,1375.0,0
1,101,5,39,36.67,6,1,97,0,1302.0,0
1,101,7,35,36.0,3,3,97,0,1302.0,0
1,101,7,63,44.0,3,1,97,0,1314.26,0
1,101,7,30,48.0,1,3,97,0,2000.0,0
1,101,7,39,44.0,6,1,97,0,1373.61,0
1,101,7,34,44.0,3,1,97,0,1303.11,0
1,101,7,52,36.0,6,3,97,0,1302.0,0
1,101,6,46,48.0,3,1,97,0,1303.11,0
1,101,7,32,44.0,6,1,97,0,1302.0,0
1,101,7,45,45.0,3,1,97,0,1314.26,0
-1,101,8,44,44.0,6,3,31,0,1500.0,0
-1,101,7,38,44.0,3,3,31,0,1612.0,0
-1,101,9,35,25.0,6,3,31,0,1331.1,0
-1,101,7,53,44.0,6,1,31,0,1302.0,0
-1,101,9,45,1.0,3,1,31,0,48.7,0
-1,101,9,29,44.0,3,3,31,0,2640.0,0
-1,101,9,28,38.5,3,1,31,0,1302.0,0
-1,101,8,32,44.0,6,1,31,0,1302.0,0
-1,101,7,47,36.0,6,3,31,0,1434.76,0
-1,101,7,27,44.0,1,3,31,0,1302.0,0
-1,101,7,24,24.0,1,3,31,0,651.0,0
-1,101,8,25,1.0,3,3,31,0,1417.5,0
-1,101,8,49,1.0,1,1,31,0,44.28,0
-1,101,9,38,22.46,6,1,40,0,1900.0,0
-1,101,9,39,44.0,6,3,40,0,2234.15,0
-1,101,7,31,44.0,3,3,40,0,2300.0,0
-1,101,9,27,44.0,6,3,40,0,1302.0,0
-1,101,80,39,32.5,3,3,40,0,1302.0,0
-1,101,80,42,9.0,1,1,40,0,747.0,0
-1,101,9,41,24.0,1,3,40,0,2604.0,0
-1,101,9,31,44.0,6,3,40,0,1704.47,0
-1,101,9,26,25.0,6,3,40,0,1000.0,0
-1,105,7,37,1.0,3,1,43,0,103.15,0
-1,101,9,30,30.0,3,3,43,0,1488.0,0
1,101,7,26,7.5,3,3,97,0,924.75,0
1,101,9,38,44.0,3,3,97,0,1302.0,0
1,101,9,29,25.0,1,3,97,0,1405.82,0
1,101,80,31,44.0,3,1,97,0,13.17,0
1,101,7,47,44.0,6,3,97,0,1302.0,0
1,101,7,22,44.0,6,3,97,0,1488.0,0
1,101,8,33,44.0,1,1,97,0,2959.0,0
1,101,7,22,45.0,3,3,97,0,1302.0,0
1,101,9,38,44.0,6,3,97,0,0.0,0
1,101,9,33,40.0,1,3,97,0,2614.0,0
1,101,9,24,44.0,3,1,97,0,1302.0,0
1,101,80,42,44.0,1,1,97,0,8720.8,0
1,105,9,33,40.0,3,3,97,0,3070.03,0
1,101,9,26,5.0,3,3,97,0,350.0,0
1,101,7,24,44.0,1,3,97,0,5060.0,0
1,101,80,36,0.22,3,3,97,0,21.0,0
1,101,9,25,44.0,6,3,97,0,0.0,0
1,101,7,55,54.0,3,3,97,0,1302.0,0
1,101,9,25,48.0,3,3,97,0,1302.0,0
1,101,11,42,1.0,1,1,97,0,151.1,0
1,101,7,32,44.0,3,1,97,0,1302.0,0
1,101,7,32,44.0,6,1,97,0,1314.26,0
1,101,9,33,44.0,3,3,97,0,2433.5,0
1,101,7,51,44.0,3,1,97,0,1302.0,0
1,101,8,21,36.0,6,3,97,0,1434.76,0
1,101,9,27,15.0,2,3,97,0,862.5,0
1,101,80,37,44.0,3,1,97,0,0.0,0
1,101,7,44,44.0,6,1,97,0,1375.0,0
1,101,7,21,49.0,3,1,97,0,13032.0,0
-1,101,7,50,38.0,3,3,31,0,1582.02,0
-1,101,7,30,44.0,6,1,31,0,1400.0,0
-1,101,7,37,40.0,3,1,31,0,1727.62,0
-1,101,7,21,44.0,3,3,31,0,1637.7,0
-1,101,7,24,44.0,6,3,31,0,1373.64,0
-1,101,7,40,42.0,3,3,32,1,1302.0,0
-1,101,7,29,44.0,6,3,40,0,1302.0,0
-1,101,9,54,40.0,6,1,40,0,2500.0,0
-1,101,7,24,44.0,3,1,40,0,2226.0,0
-1,101,7,35,42.0,6,3,40,0,1302.0,0
-1,101,8,27,44.0,3,3,40,0,1302.0,0
-1,101,4,42,44.0,1,3,40,0,1302.0,0
-1,101,6,25,38.5,3,3,40,0,1302.0,0
-1,103,7,20,20.0,3,3,43,0,592.0,1
-1,101,7,35,22.0,3,3,43,0,651.0,0
-1,101,6,32,44.0,3,1,43,0,1302.0,0
-1,103,7,22,20.0,3,3,43,0,611.53,1
1,101,9,30,40.0,3,1,97,0,1923.03,0
1,101,7,36,38.5,3,3,97,0,1302.0,0
1,101,7,18,36.0,6,1,97,0,1302.0,0
1,101,7,33,44.0,3,3,97,0,1800.0,0
1,101,7,31,44.0,3,3,97,0,1302.0,0
1,101,5,41,44.0,3,1,97,0,2604.0,0
1,101,9,29,44.0,3,3,97,0,1500.0,0
1,101,7,28,44.0,3,3,97,0,1302.0,0
1,101,9,30,45.0,3,1,97,0,1302.0,0
1,101,7,34,44.0,6,3,97,0,1302.0,0
1,101,7,42,36.0,6,3,97,0,1310.0,0
1,101,7,49,44.0,1,3,97,0,1500.0,0
1,101,9,33,44.0,3,3,97,0,1302.0,0
1,101,7,45,40.0,3,1,97,0,1302.0,0
1,101,7,46,44.0,3,1,97,0,1551.76,0
1,101,7,35,44.0,6,1,97,0,1310.16,0
1,101,9,25,40.0,6,3,97,0,3272.73,0
1,101,7,27,44.0,2,3,97,0,1302.0,0
1,101,7,48,49.0,3,3,97,0,1302.0,0
1,101,9,26,36.0,6,1,97,0,2513.46,0
1,101,7,19,48.0,1,1,97,0,1302.0,0
1,101,7,20,44.0,3,3,97,0,1302.0,0
1,101,7,26,44.0,6,1,97,0,1302.0,0
1,101,7,34,36.0,6,1,97,0,1302.0,0
1,101,9,32,40.0,6,3,97,0,2800.0,0
1,101,7,21,40.0,1,3,97,0,1302.0,0
1,101,7,27,44.0,3,1,97,0,1512.91,0
1,101,7,26,44.0,3,3,97,0,1302.0,0
1,101,7,27,44.0,3,3,97,0,1302.0,0
1,103,6,16,20.0,3,1,97,0,954.0,1
1,101,9,28,20.0,2,1,97,0,1733.34,0
1,101,9,22,38.5,6,3,97,0,2500.0,0
1,101,9,27,23.0,6,1,97,0,2350.0,0
1,101,9,23,40.0,6,3,97,0,3272.73,0
1,101,7,30,44.0,3,1,97,0,1302.0,0
1,101,7,25,28.0,6,1,97,0,1500.0,0
1,101,7,31,44.0,3,3,97,0,1302.0,0
1,101,7,29,44.0,6,3,97,0,1302.0,0
1,101,9,23,40.0,6,3,97,0,4200.0,0
1,101,7,35,44.0,6,3,97,0,1302.0,0
1,101,7,45,44.0,6,3,97,0,1327.12,0
1,101,9,28,20.0,1,3,97,0,1598.79,0
1,101,7,26,44.0,3,1,97,0,1302.0,0
1,101,9,53,40.0,6,3,97,0,3272.73,0
1,101,7,20,44.0,6,3,97,0,1302.0,0
1,101,7,28,25.0,1,3,97,0,740.0,0
1,101,7,23,28.0,6,3,97,0,2800.0,0
1,101,7,23,44.0,6,1,97,0,1302.0,0
1,101,4,33,40.0,3,3,97,0,1550.0,0
1,101,9,34,40.0,3,3,97,0,1302.0,0
1,101,7,27,44.0,3,3,97,0,1320.0,0
1,101,9,25,29.0,6,3,97,0,1166.89,0
1,101,7,28,10.8,6,1,97,0,918.0,0
1,101,7,34,44.0,6,1,97,0,1302.0,0
1,101,7,28,44.0,1,3,97,0,825.0,0
1,101,7,26,44.0,6,3,97,0,1302.0,0
-1,101,6,62,44.0,2,1,31,1,2568.0,0
-1,101,7,42,44.0,3,3,31,0,1350.0,0
-1,101,9,48,36.0,6,3,31,0,1302.0,0
-1,101,6,61,44.0,3,3,31,0,1780.0,0
-1,101,7,39,44.0,3,1,31,0,1612.5,0
-1,101,7,34,30.0,3,1,31,0,2200.0,0
-1,101,7,38,44.0,1,1,40,0,1375.0,0
-1,103,7,20,20.0,3,3,40,0,611.72,1
-1,101,7,31,44.0,1,1,40,0,1302.0,0
1,101,7,49,44.0,6,1,97,0,1500.0,0
1,101,80,36,44.0,3,1,97,0,5000.0,0
1,101,7,43,44.0,3,3,97,0,1302.0,0
1,101,9,37,44.0,6,3,97,0,2000.0,0
1,101,7,34,44.0,3,3,97,0,1500.0,0
1,101,6,39,44.0,6,3,97,0,1302.0,0
1,101,7,24,44.0,3,3,97,0,1500.0,0
1,101,5,29,44.0,6,1,97,0,1320.0,0
1,101,7,57,44.0,6,1,97,0,1302.0,0
-1,101,3,51,44.0,1,1,31,0,1652.2,0
1,101,5,26,44.0,3,1,97,0,1447.6,0
-1,101,9,45,44.0,3,1,31,0,10000.0,0
-1,101,3,26,44.0,3,3,31,0,961.82,0
-1,101,6,25,40.0,6,3,31,0,1302.0,0
-1,101,6,40,44.0,3,1,31,0,1302.0,0
-1,101,7,34,44.0,6,1,31,0,1308.0,0
-1,101,8,26,44.0,3,1,31,0,2056.0,0
-1,101,7,26,44.0,3,1,31,0,1302.0,0
-1,101,7,65,44.0,6,1,31,0,2500.0,0
-1,101,7,41,44.0,3,1,31,0,1302.0,0
-1,101,7,25,44.0,3,1,31,0,1336.11,0
-1,101,7,30,44.0,3,1,31,0,1381.2,0
-1,101,5,39,44.0,3,3,32,0,1302.0,0
-1,101,7,28,44.0,1,1,40,0,1782.0,0
-1,101,7,43,44.0,3,1,40,0,1900.0,0
-1,101,9,38,44.0,6,1,40,0,2000.0,0
-1,101,7,47,44.0,6,3,40,0,1320.0,0
-1,101,7,20,44.0,3,3,40,0,1450.0,0
-1,101,7,19,45.0,6,1,43,0,1320.0,0
-1,101,7,27,44.0,6,3,43,0,1578.7,0
1,101,7,24,44.0,6,3,97,0,1336.11,0
1,101,7,27,44.0,6,1,97,0,1375.0,0
1,101,7,47,44.0,3,1,97,0,2000.0,0
1,101,7,34,44.0,3,1,97,0,0.0,0
1,101,7,47,44.0,6,3,97,0,1320.0,0
1,101,7,41,44.0,3,1,97,1,1302.0,0
1,101,7,45,44.0,6,1,97,0,1870.0,0
1,101,7,20,44.0,6,1,97,0,1302.0,0
1,101,7,31,44.0,3,1,97,0,0.0,0
1,101,7,42,44.0,3,1,97,0,1302.0,0
1,101,7,22,44.0,3,3,97,0,1320.0,0
1,101,7,22,44.0,2,1,97,0,1302.4,0
1,101,7,48,44.0,6,1,97,0,1900.0,0
1,101,7,26,44.0,6,1,97,0,1302.0,0
1,101,7,31,44.0,6,1,97,0,1302.0,0
1,101,7,22,44.0,3,1,97,0,1320.0,0
1,101,7,44,44.0,6,1,97,0,1375.0,0
1,101,7,30,44.0,6,1,97,0,1900.0,0
1,101,7,27,44.0,6,1,97,0,1931.33,0
-1,101,5,52,44.0,3,1,60,0,414836.4,0
-1,101,4,55,44.0,3,1,31,0,1717.14,0
-1,101,5,45,45.0,3,1,31,0,1302.0,0
-1,101,7,27,44.0,2,1,31,0,1212.0,0
-1,101,7,43,44.0,6,1,31,0,2070.0,0
-1,101,4,53,44.0,1,1,31,0,1885.62,0
-1,101,3,36,44.0,3,1,31,0,1343.77,0
-1,101,7,20,44.0,3,1,31,0,1447.9,0
-1,101,5,30,44.0,3,1,31,0,1302.0,0
-1,101,7,33,44.0,3,1,31,0,1798.5,0
-1,101,4,29,45.0,3,1,31,0,1320.0,0
-1,111,5,39,44.0,3,1,31,0,1999.8,0
-1,101,7,34,44.0,3,1,31,0,1302.0,0
-1,101,2,42,45.0,2,1,31,0,1332.98,0
-1,101,7,30,44.0,2,1,31,0,1897.0,0
-1,101,3,33,44.0,3,1,31,0,1320.0,0
-1,101,4,32,45.0,3,1,31,0,1885.62,0
-1,101,3,47,45.0,3,3,31,0,1343.77,0
-1,101,4,36,45.0,3,1,31,0,1343.77,0
-1,101,6,25,44.0,1,1,31,0,1320.0,0
-1,101,9,43,44.0,1,3,31,0,2508.0,0
-1,101,7,47,45.0,1,1,31,0,1885.62,0
-1,101,7,42,44.0,3,1,31,0,1885.62,0
-1,101,7,37,44.0,3,1,31,0,1212.0,0
-1,101,7,34,44.0,3,1,31,0,1885.62,0
-1,101,2,26,44.0,6,1,31,0,1885.62,0
-1,101,3,57,44.0,3,1,31,0,1885.62,0
-1,111,4,33,44.0,3,1,31,0,1320.0,0
-1,101,7,50,44.0,6,1,31,0,1320.0,0
-1,101,7,40,44.0,6,1,31,0,1343.77,0
-1,101,5,29,45.0,1,1,31,0,1302.0,0
-1,101,2,38,44.0,6,1,31,0,1783.09,0
-1,101,7,29,44.0,3,1,31,0,1375.0,0
-1,101,5,22,44.0,3,1,31,0,1321.11,0
-1,101,5,52,44.0,3,1,31,0,2193.83,0
-1,101,4,29,45.0,1,1,31,1,1320.0,0
-1,101,5,36,44.0,3,1,31,0,1302.0,0
